,Paths,Label
843,DATA/train/NonDemented/nonDem1110.jpg,1
324,DATA/train/MildDemented/mildDem390.jpg,0
2295,DATA/train/NonDemented/nonDem2418.jpg,1
1489,DATA/train/NonDemented/nonDem1693.jpg,1
4410,DATA/train/VeryMildDemented/verymildDem359.jpg,3
681,DATA/train/MildDemented/mildDem711.jpg,0
17,DATA/train/MildDemented/mildDem113.jpg,0
731,DATA/train/NonDemented/nonDem101.jpg,1
2675,DATA/train/NonDemented/nonDem457.jpg,1
4385,DATA/train/VeryMildDemented/verymildDem336.jpg,3
1949,DATA/train/NonDemented/nonDem2106.jpg,1
4314,DATA/train/VeryMildDemented/verymildDem272.jpg,3
4368,DATA/train/VeryMildDemented/verymildDem320.jpg,3
2934,DATA/train/NonDemented/nonDem690.jpg,1
470,DATA/train/MildDemented/mildDem521.jpg,0
4950,DATA/train/VeryMildDemented/verymildDem845.jpg,3
1269,DATA/train/NonDemented/nonDem1495.jpg,1
343,DATA/train/MildDemented/mildDem407.jpg,0
1,DATA/train/MildDemented/mildDem1.jpg,0
1329,DATA/train/NonDemented/nonDem1549.jpg,1
2223,DATA/train/NonDemented/nonDem2353.jpg,1
4163,DATA/train/VeryMildDemented/verymildDem1749.jpg,3
1713,DATA/train/NonDemented/nonDem1895.jpg,1
2222,DATA/train/NonDemented/nonDem2352.jpg,1
489,DATA/train/MildDemented/mildDem539.jpg,0
4729,DATA/train/VeryMildDemented/verymildDem646.jpg,3
1952,DATA/train/NonDemented/nonDem2109.jpg,1
2107,DATA/train/NonDemented/nonDem2249.jpg,1
2872,DATA/train/NonDemented/nonDem634.jpg,1
2114,DATA/train/NonDemented/nonDem2255.jpg,1
3750,DATA/train/VeryMildDemented/verymildDem1377.jpg,3
3499,DATA/train/VeryMildDemented/verymildDem1150.jpg,3
885,DATA/train/NonDemented/nonDem1149.jpg,1
4046,DATA/train/VeryMildDemented/verymildDem1643.jpg,3
3045,DATA/train/NonDemented/nonDem790.jpg,1
2859,DATA/train/NonDemented/nonDem622.jpg,1
821,DATA/train/NonDemented/nonDem1091.jpg,1
2022,DATA/train/NonDemented/nonDem2172.jpg,1
1010,DATA/train/NonDemented/nonDem1261.jpg,1
2530,DATA/train/NonDemented/nonDem326.jpg,1
3985,DATA/train/VeryMildDemented/verymildDem1589.jpg,3
662,DATA/train/MildDemented/mildDem695.jpg,0
4411,DATA/train/VeryMildDemented/verymildDem36.jpg,3
1583,DATA/train/NonDemented/nonDem1778.jpg,1
2276,DATA/train/NonDemented/nonDem2400.jpg,1
27,DATA/train/MildDemented/mildDem122.jpg,0
4134,DATA/train/VeryMildDemented/verymildDem1722.jpg,3
1276,DATA/train/NonDemented/nonDem1500.jpg,1
3619,DATA/train/VeryMildDemented/verymildDem1259.jpg,3
3289,DATA/train/ModerateDemented/moderateDem2.jpg,2
1192,DATA/train/NonDemented/nonDem1425.jpg,1
746,DATA/train/NonDemented/nonDem1023.jpg,1
1360,DATA/train/NonDemented/nonDem1577.jpg,1
3911,DATA/train/VeryMildDemented/verymildDem1521.jpg,3
945,DATA/train/NonDemented/nonDem1202.jpg,1
1177,DATA/train/NonDemented/nonDem1411.jpg,1
3810,DATA/train/VeryMildDemented/verymildDem1430.jpg,3
1158,DATA/train/NonDemented/nonDem1395.jpg,1
1883,DATA/train/NonDemented/nonDem2047.jpg,1
4726,DATA/train/VeryMildDemented/verymildDem643.jpg,3
397,DATA/train/MildDemented/mildDem456.jpg,0
3471,DATA/train/VeryMildDemented/verymildDem1125.jpg,3
1351,DATA/train/NonDemented/nonDem1569.jpg,1
3573,DATA/train/VeryMildDemented/verymildDem1217.jpg,3
4789,DATA/train/VeryMildDemented/verymildDem70.jpg,3
1204,DATA/train/NonDemented/nonDem1436.jpg,1
2960,DATA/train/NonDemented/nonDem713.jpg,1
3894,DATA/train/VeryMildDemented/verymildDem1506.jpg,3
2639,DATA/train/NonDemented/nonDem424.jpg,1
1690,DATA/train/NonDemented/nonDem1874.jpg,1
2252,DATA/train/NonDemented/nonDem238.jpg,1
3557,DATA/train/VeryMildDemented/verymildDem1202.jpg,3
3926,DATA/train/VeryMildDemented/verymildDem1535.jpg,3
4470,DATA/train/VeryMildDemented/verymildDem412.jpg,3
2471,DATA/train/NonDemented/nonDem273.jpg,1
4012,DATA/train/VeryMildDemented/verymildDem1612.jpg,3
2493,DATA/train/NonDemented/nonDem293.jpg,1
3338,DATA/train/VeryMildDemented/verymildDem1005.jpg,3
3620,DATA/train/VeryMildDemented/verymildDem126.jpg,3
2586,DATA/train/NonDemented/nonDem377.jpg,1
2615,DATA/train/NonDemented/nonDem402.jpg,1
1735,DATA/train/NonDemented/nonDem1914.jpg,1
1702,DATA/train/NonDemented/nonDem1885.jpg,1
3742,DATA/train/VeryMildDemented/verymildDem137.jpg,3
3841,DATA/train/VeryMildDemented/verymildDem1459.jpg,3
3944,DATA/train/VeryMildDemented/verymildDem1551.jpg,3
1084,DATA/train/NonDemented/nonDem1328.jpg,1
1056,DATA/train/NonDemented/nonDem1302.jpg,1
768,DATA/train/NonDemented/nonDem1043.jpg,1
4310,DATA/train/VeryMildDemented/verymildDem269.jpg,3
4002,DATA/train/VeryMildDemented/verymildDem1603.jpg,3
4694,DATA/train/VeryMildDemented/verymildDem614.jpg,3
1971,DATA/train/NonDemented/nonDem2126.jpg,1
2070,DATA/train/NonDemented/nonDem2215.jpg,1
1274,DATA/train/NonDemented/nonDem15.jpg,1
1692,DATA/train/NonDemented/nonDem1876.jpg,1
2058,DATA/train/NonDemented/nonDem2204.jpg,1
1795,DATA/train/NonDemented/nonDem1969.jpg,1
3579,DATA/train/VeryMildDemented/verymildDem1222.jpg,3
4706,DATA/train/VeryMildDemented/verymildDem625.jpg,3
4230,DATA/train/VeryMildDemented/verymildDem197.jpg,3
553,DATA/train/MildDemented/mildDem597.jpg,0
1429,DATA/train/NonDemented/nonDem1639.jpg,1
1680,DATA/train/NonDemented/nonDem1865.jpg,1
3592,DATA/train/VeryMildDemented/verymildDem1234.jpg,3
1549,DATA/train/NonDemented/nonDem1747.jpg,1
2871,DATA/train/NonDemented/nonDem633.jpg,1
4032,DATA/train/VeryMildDemented/verymildDem1630.jpg,3
130,DATA/train/MildDemented/mildDem215.jpg,0
5062,DATA/train/VeryMildDemented/verymildDem946.jpg,3
217,DATA/train/MildDemented/mildDem294.jpg,0
718,DATA/train/NonDemented/nonDem1.jpg,1
1791,DATA/train/NonDemented/nonDem1965.jpg,1
169,DATA/train/MildDemented/mildDem250.jpg,0
4401,DATA/train/VeryMildDemented/verymildDem350.jpg,3
3983,DATA/train/VeryMildDemented/verymildDem1587.jpg,3
4073,DATA/train/VeryMildDemented/verymildDem1668.jpg,3
3824,DATA/train/VeryMildDemented/verymildDem1443.jpg,3
4264,DATA/train/VeryMildDemented/verymildDem227.jpg,3
2455,DATA/train/NonDemented/nonDem259.jpg,1
1151,DATA/train/NonDemented/nonDem1389.jpg,1
892,DATA/train/NonDemented/nonDem1155.jpg,1
4963,DATA/train/VeryMildDemented/verymildDem857.jpg,3
460,DATA/train/MildDemented/mildDem512.jpg,0
3031,DATA/train/NonDemented/nonDem778.jpg,1
860,DATA/train/NonDemented/nonDem1126.jpg,1
4600,DATA/train/VeryMildDemented/verymildDem53.jpg,3
2319,DATA/train/NonDemented/nonDem244.jpg,1
1505,DATA/train/NonDemented/nonDem1707.jpg,1
3123,DATA/train/NonDemented/nonDem860.jpg,1
4276,DATA/train/VeryMildDemented/verymildDem238.jpg,3
2026,DATA/train/NonDemented/nonDem2176.jpg,1
4612,DATA/train/VeryMildDemented/verymildDem540.jpg,3
2456,DATA/train/NonDemented/nonDem26.jpg,1
3397,DATA/train/VeryMildDemented/verymildDem1059.jpg,3
4606,DATA/train/VeryMildDemented/verymildDem535.jpg,3
3390,DATA/train/VeryMildDemented/verymildDem1052.jpg,3
1414,DATA/train/NonDemented/nonDem1625.jpg,1
4038,DATA/train/VeryMildDemented/verymildDem1636.jpg,3
1658,DATA/train/NonDemented/nonDem1845.jpg,1
3075,DATA/train/NonDemented/nonDem817.jpg,1
2450,DATA/train/NonDemented/nonDem2558.jpg,1
4458,DATA/train/VeryMildDemented/verymildDem401.jpg,3
3020,DATA/train/NonDemented/nonDem768.jpg,1
3782,DATA/train/VeryMildDemented/verymildDem1405.jpg,3
853,DATA/train/NonDemented/nonDem112.jpg,1
1555,DATA/train/NonDemented/nonDem1752.jpg,1
24,DATA/train/MildDemented/mildDem12.jpg,0
4341,DATA/train/VeryMildDemented/verymildDem297.jpg,3
4669,DATA/train/VeryMildDemented/verymildDem592.jpg,3
1862,DATA/train/NonDemented/nonDem2028.jpg,1
129,DATA/train/MildDemented/mildDem214.jpg,0
4196,DATA/train/VeryMildDemented/verymildDem1779.jpg,3
1032,DATA/train/NonDemented/nonDem1281.jpg,1
1654,DATA/train/NonDemented/nonDem1841.jpg,1
5109,DATA/train/VeryMildDemented/verymildDem989.jpg,3
288,DATA/train/MildDemented/mildDem358.jpg,0
1982,DATA/train/NonDemented/nonDem2136.jpg,1
4,DATA/train/MildDemented/mildDem101.jpg,0
1198,DATA/train/NonDemented/nonDem1430.jpg,1
1472,DATA/train/NonDemented/nonDem1678.jpg,1
35,DATA/train/MildDemented/mildDem13.jpg,0
3122,DATA/train/NonDemented/nonDem86.jpg,1
926,DATA/train/NonDemented/nonDem1186.jpg,1
4716,DATA/train/VeryMildDemented/verymildDem634.jpg,3
1372,DATA/train/NonDemented/nonDem1588.jpg,1
4629,DATA/train/VeryMildDemented/verymildDem556.jpg,3
16,DATA/train/MildDemented/mildDem112.jpg,0
3341,DATA/train/VeryMildDemented/verymildDem1008.jpg,3
2951,DATA/train/NonDemented/nonDem705.jpg,1
4117,DATA/train/VeryMildDemented/verymildDem1707.jpg,3
4561,DATA/train/VeryMildDemented/verymildDem495.jpg,3
147,DATA/train/MildDemented/mildDem230.jpg,0
2356,DATA/train/NonDemented/nonDem2473.jpg,1
4247,DATA/train/VeryMildDemented/verymildDem211.jpg,3
2713,DATA/train/NonDemented/nonDem491.jpg,1
3451,DATA/train/VeryMildDemented/verymildDem1107.jpg,3
4891,DATA/train/VeryMildDemented/verymildDem792.jpg,3
3383,DATA/train/VeryMildDemented/verymildDem1046.jpg,3
1103,DATA/train/NonDemented/nonDem1345.jpg,1
3027,DATA/train/NonDemented/nonDem774.jpg,1
4042,DATA/train/VeryMildDemented/verymildDem164.jpg,3
1826,DATA/train/NonDemented/nonDem1997.jpg,1
8,DATA/train/MildDemented/mildDem105.jpg,0
4708,DATA/train/VeryMildDemented/verymildDem627.jpg,3
3507,DATA/train/VeryMildDemented/verymildDem1158.jpg,3
4857,DATA/train/VeryMildDemented/verymildDem761.jpg,3
3079,DATA/train/NonDemented/nonDem820.jpg,1
2051,DATA/train/NonDemented/nonDem2199.jpg,1
4653,DATA/train/VeryMildDemented/verymildDem578.jpg,3
2726,DATA/train/NonDemented/nonDem502.jpg,1
4774,DATA/train/VeryMildDemented/verymildDem687.jpg,3
291,DATA/train/MildDemented/mildDem360.jpg,0
3478,DATA/train/VeryMildDemented/verymildDem1131.jpg,3
4722,DATA/train/VeryMildDemented/verymildDem64.jpg,3
3259,DATA/train/NonDemented/nonDem983.jpg,1
903,DATA/train/NonDemented/nonDem1165.jpg,1
4908,DATA/train/VeryMildDemented/verymildDem807.jpg,3
4088,DATA/train/VeryMildDemented/verymildDem1681.jpg,3
4258,DATA/train/VeryMildDemented/verymildDem221.jpg,3
3168,DATA/train/NonDemented/nonDem900.jpg,1
4121,DATA/train/VeryMildDemented/verymildDem1710.jpg,3
699,DATA/train/MildDemented/mildDem83.jpg,0
2820,DATA/train/NonDemented/nonDem588.jpg,1
3691,DATA/train/VeryMildDemented/verymildDem1323.jpg,3
570,DATA/train/MildDemented/mildDem611.jpg,0
2408,DATA/train/NonDemented/nonDem252.jpg,1
4728,DATA/train/VeryMildDemented/verymildDem645.jpg,3
1057,DATA/train/NonDemented/nonDem1303.jpg,1
4159,DATA/train/VeryMildDemented/verymildDem1745.jpg,3
760,DATA/train/NonDemented/nonDem1036.jpg,1
907,DATA/train/NonDemented/nonDem1169.jpg,1
363,DATA/train/MildDemented/mildDem425.jpg,0
3115,DATA/train/NonDemented/nonDem853.jpg,1
185,DATA/train/MildDemented/mildDem265.jpg,0
2696,DATA/train/NonDemented/nonDem476.jpg,1
3454,DATA/train/VeryMildDemented/verymildDem111.jpg,3
2608,DATA/train/NonDemented/nonDem397.jpg,1
4061,DATA/train/VeryMildDemented/verymildDem1657.jpg,3
4655,DATA/train/VeryMildDemented/verymildDem58.jpg,3
3517,DATA/train/VeryMildDemented/verymildDem1167.jpg,3
3917,DATA/train/VeryMildDemented/verymildDem1527.jpg,3
2002,DATA/train/NonDemented/nonDem2154.jpg,1
1279,DATA/train/NonDemented/nonDem1503.jpg,1
1290,DATA/train/NonDemented/nonDem1513.jpg,1
1564,DATA/train/NonDemented/nonDem1760.jpg,1
3215,DATA/train/NonDemented/nonDem943.jpg,1
371,DATA/train/MildDemented/mildDem432.jpg,0
2648,DATA/train/NonDemented/nonDem432.jpg,1
1676,DATA/train/NonDemented/nonDem1861.jpg,1
586,DATA/train/MildDemented/mildDem626.jpg,0
381,DATA/train/MildDemented/mildDem441.jpg,0
4993,DATA/train/VeryMildDemented/verymildDem884.jpg,3
4864,DATA/train/VeryMildDemented/verymildDem768.jpg,3
1135,DATA/train/NonDemented/nonDem1374.jpg,1
767,DATA/train/NonDemented/nonDem1042.jpg,1
2404,DATA/train/NonDemented/nonDem2516.jpg,1
1236,DATA/train/NonDemented/nonDem1465.jpg,1
2802,DATA/train/NonDemented/nonDem571.jpg,1
3269,DATA/train/NonDemented/nonDem992.jpg,1
3214,DATA/train/NonDemented/nonDem942.jpg,1
2691,DATA/train/NonDemented/nonDem471.jpg,1
1639,DATA/train/NonDemented/nonDem1828.jpg,1
1385,DATA/train/NonDemented/nonDem16.jpg,1
1140,DATA/train/NonDemented/nonDem1379.jpg,1
2,DATA/train/MildDemented/mildDem10.jpg,0
1320,DATA/train/NonDemented/nonDem1540.jpg,1
4622,DATA/train/VeryMildDemented/verymildDem55.jpg,3
1711,DATA/train/NonDemented/nonDem1893.jpg,1
1691,DATA/train/NonDemented/nonDem1875.jpg,1
3200,DATA/train/NonDemented/nonDem93.jpg,1
3278,DATA/train/ModerateDemented/moderateDem1.jpg,2
3685,DATA/train/VeryMildDemented/verymildDem1318.jpg,3
5074,DATA/train/VeryMildDemented/verymildDem957.jpg,3
1087,DATA/train/NonDemented/nonDem1330.jpg,1
1187,DATA/train/NonDemented/nonDem1420.jpg,1
549,DATA/train/MildDemented/mildDem593.jpg,0
1887,DATA/train/NonDemented/nonDem2050.jpg,1
4965,DATA/train/VeryMildDemented/verymildDem859.jpg,3
914,DATA/train/NonDemented/nonDem1175.jpg,1
448,DATA/train/MildDemented/mildDem501.jpg,0
1064,DATA/train/NonDemented/nonDem131.jpg,1
2469,DATA/train/NonDemented/nonDem271.jpg,1
122,DATA/train/MildDemented/mildDem208.jpg,0
1422,DATA/train/NonDemented/nonDem1632.jpg,1
2627,DATA/train/NonDemented/nonDem413.jpg,1
2123,DATA/train/NonDemented/nonDem2263.jpg,1
4474,DATA/train/VeryMildDemented/verymildDem416.jpg,3
73,DATA/train/MildDemented/mildDem164.jpg,0
5034,DATA/train/VeryMildDemented/verymildDem920.jpg,3
2538,DATA/train/NonDemented/nonDem333.jpg,1
3948,DATA/train/VeryMildDemented/verymildDem1555.jpg,3
2994,DATA/train/NonDemented/nonDem744.jpg,1
1039,DATA/train/NonDemented/nonDem1288.jpg,1
3891,DATA/train/VeryMildDemented/verymildDem1503.jpg,3
2478,DATA/train/NonDemented/nonDem28.jpg,1
1892,DATA/train/NonDemented/nonDem2055.jpg,1
3313,DATA/train/ModerateDemented/moderateDem41.jpg,2
3023,DATA/train/NonDemented/nonDem770.jpg,1
3410,DATA/train/VeryMildDemented/verymildDem1070.jpg,3
2693,DATA/train/NonDemented/nonDem473.jpg,1
2158,DATA/train/NonDemented/nonDem2295.jpg,1
3381,DATA/train/VeryMildDemented/verymildDem1044.jpg,3
3778,DATA/train/VeryMildDemented/verymildDem1401.jpg,3
3514,DATA/train/VeryMildDemented/verymildDem1164.jpg,3
2147,DATA/train/NonDemented/nonDem2285.jpg,1
227,DATA/train/MildDemented/mildDem302.jpg,0
4302,DATA/train/VeryMildDemented/verymildDem261.jpg,3
2063,DATA/train/NonDemented/nonDem2209.jpg,1
4136,DATA/train/VeryMildDemented/verymildDem1724.jpg,3
569,DATA/train/MildDemented/mildDem610.jpg,0
464,DATA/train/MildDemented/mildDem516.jpg,0
2023,DATA/train/NonDemented/nonDem2173.jpg,1
1447,DATA/train/NonDemented/nonDem1655.jpg,1
3591,DATA/train/VeryMildDemented/verymildDem1233.jpg,3
4557,DATA/train/VeryMildDemented/verymildDem491.jpg,3
625,DATA/train/MildDemented/mildDem661.jpg,0
961,DATA/train/NonDemented/nonDem1217.jpg,1
1105,DATA/train/NonDemented/nonDem1347.jpg,1
1384,DATA/train/NonDemented/nonDem1599.jpg,1
3535,DATA/train/VeryMildDemented/verymildDem1183.jpg,3
5072,DATA/train/VeryMildDemented/verymildDem955.jpg,3
2656,DATA/train/NonDemented/nonDem44.jpg,1
5044,DATA/train/VeryMildDemented/verymildDem93.jpg,3
1066,DATA/train/NonDemented/nonDem1311.jpg,1
4252,DATA/train/VeryMildDemented/verymildDem216.jpg,3
4744,DATA/train/VeryMildDemented/verymildDem66.jpg,3
2832,DATA/train/NonDemented/nonDem599.jpg,1
603,DATA/train/MildDemented/mildDem641.jpg,0
2076,DATA/train/NonDemented/nonDem2220.jpg,1
3488,DATA/train/VeryMildDemented/verymildDem1140.jpg,3
2741,DATA/train/NonDemented/nonDem516.jpg,1
2484,DATA/train/NonDemented/nonDem285.jpg,1
2468,DATA/train/NonDemented/nonDem270.jpg,1
4110,DATA/train/VeryMildDemented/verymildDem1700.jpg,3
3103,DATA/train/NonDemented/nonDem842.jpg,1
1402,DATA/train/NonDemented/nonDem1614.jpg,1
530,DATA/train/MildDemented/mildDem576.jpg,0
4412,DATA/train/VeryMildDemented/verymildDem360.jpg,3
403,DATA/train/MildDemented/mildDem461.jpg,0
369,DATA/train/MildDemented/mildDem430.jpg,0
4801,DATA/train/VeryMildDemented/verymildDem710.jpg,3
3078,DATA/train/NonDemented/nonDem82.jpg,1
2190,DATA/train/NonDemented/nonDem2323.jpg,1
4263,DATA/train/VeryMildDemented/verymildDem226.jpg,3
3238,DATA/train/NonDemented/nonDem964.jpg,1
666,DATA/train/MildDemented/mildDem699.jpg,0
235,DATA/train/MildDemented/mildDem31.jpg,0
3460,DATA/train/VeryMildDemented/verymildDem1115.jpg,3
4125,DATA/train/VeryMildDemented/verymildDem1714.jpg,3
609,DATA/train/MildDemented/mildDem647.jpg,0
4056,DATA/train/VeryMildDemented/verymildDem1652.jpg,3
3515,DATA/train/VeryMildDemented/verymildDem1165.jpg,3
3498,DATA/train/VeryMildDemented/verymildDem115.jpg,3
3844,DATA/train/VeryMildDemented/verymildDem1461.jpg,3
3773,DATA/train/VeryMildDemented/verymildDem1398.jpg,3
3189,DATA/train/NonDemented/nonDem92.jpg,1
4521,DATA/train/VeryMildDemented/verymildDem459.jpg,3
2730,DATA/train/NonDemented/nonDem506.jpg,1
4652,DATA/train/VeryMildDemented/verymildDem577.jpg,3
769,DATA/train/NonDemented/nonDem1044.jpg,1
499,DATA/train/MildDemented/mildDem548.jpg,0
2993,DATA/train/NonDemented/nonDem743.jpg,1
2829,DATA/train/NonDemented/nonDem596.jpg,1
4216,DATA/train/VeryMildDemented/verymildDem184.jpg,3
3178,DATA/train/NonDemented/nonDem91.jpg,1
875,DATA/train/NonDemented/nonDem114.jpg,1
1907,DATA/train/NonDemented/nonDem2069.jpg,1
2660,DATA/train/NonDemented/nonDem443.jpg,1
2024,DATA/train/NonDemented/nonDem2174.jpg,1
2174,DATA/train/NonDemented/nonDem2309.jpg,1
2184,DATA/train/NonDemented/nonDem2318.jpg,1
3340,DATA/train/VeryMildDemented/verymildDem1007.jpg,3
2527,DATA/train/NonDemented/nonDem323.jpg,1
4697,DATA/train/VeryMildDemented/verymildDem617.jpg,3
1273,DATA/train/NonDemented/nonDem1499.jpg,1
2001,DATA/train/NonDemented/nonDem2153.jpg,1
3634,DATA/train/VeryMildDemented/verymildDem1272.jpg,3
2458,DATA/train/NonDemented/nonDem261.jpg,1
2751,DATA/train/NonDemented/nonDem525.jpg,1
2372,DATA/train/NonDemented/nonDem2488.jpg,1
2809,DATA/train/NonDemented/nonDem578.jpg,1
4175,DATA/train/VeryMildDemented/verymildDem176.jpg,3
353,DATA/train/MildDemented/mildDem416.jpg,0
4029,DATA/train/VeryMildDemented/verymildDem1628.jpg,3
3731,DATA/train/VeryMildDemented/verymildDem136.jpg,3
4991,DATA/train/VeryMildDemented/verymildDem882.jpg,3
3354,DATA/train/VeryMildDemented/verymildDem102.jpg,3
2235,DATA/train/NonDemented/nonDem2364.jpg,1
1539,DATA/train/NonDemented/nonDem1738.jpg,1
1685,DATA/train/NonDemented/nonDem187.jpg,1
136,DATA/train/MildDemented/mildDem220.jpg,0
3984,DATA/train/VeryMildDemented/verymildDem1588.jpg,3
850,DATA/train/NonDemented/nonDem1117.jpg,1
2534,DATA/train/NonDemented/nonDem33.jpg,1
854,DATA/train/NonDemented/nonDem1120.jpg,1
2391,DATA/train/NonDemented/nonDem2504.jpg,1
3400,DATA/train/VeryMildDemented/verymildDem1061.jpg,3
120,DATA/train/MildDemented/mildDem206.jpg,0
4598,DATA/train/VeryMildDemented/verymildDem528.jpg,3
4646,DATA/train/VeryMildDemented/verymildDem571.jpg,3
1292,DATA/train/NonDemented/nonDem1515.jpg,1
4126,DATA/train/VeryMildDemented/verymildDem1715.jpg,3
4846,DATA/train/VeryMildDemented/verymildDem751.jpg,3
2333,DATA/train/NonDemented/nonDem2452.jpg,1
5092,DATA/train/VeryMildDemented/verymildDem973.jpg,3
5079,DATA/train/VeryMildDemented/verymildDem961.jpg,3
2398,DATA/train/NonDemented/nonDem2510.jpg,1
3294,DATA/train/ModerateDemented/moderateDem24.jpg,2
3609,DATA/train/VeryMildDemented/verymildDem125.jpg,3
3182,DATA/train/NonDemented/nonDem913.jpg,1
3113,DATA/train/NonDemented/nonDem851.jpg,1
3661,DATA/train/VeryMildDemented/verymildDem1297.jpg,3
1130,DATA/train/NonDemented/nonDem137.jpg,1
3435,DATA/train/VeryMildDemented/verymildDem1093.jpg,3
4270,DATA/train/VeryMildDemented/verymildDem232.jpg,3
1785,DATA/train/NonDemented/nonDem196.jpg,1
3767,DATA/train/VeryMildDemented/verymildDem1392.jpg,3
2277,DATA/train/NonDemented/nonDem2401.jpg,1
3935,DATA/train/VeryMildDemented/verymildDem1543.jpg,3
1281,DATA/train/NonDemented/nonDem1505.jpg,1
4313,DATA/train/VeryMildDemented/verymildDem271.jpg,3
1301,DATA/train/NonDemented/nonDem1523.jpg,1
483,DATA/train/MildDemented/mildDem533.jpg,0
3805,DATA/train/VeryMildDemented/verymildDem1426.jpg,3
4076,DATA/train/VeryMildDemented/verymildDem1670.jpg,3
359,DATA/train/MildDemented/mildDem421.jpg,0
2494,DATA/train/NonDemented/nonDem294.jpg,1
4262,DATA/train/VeryMildDemented/verymildDem225.jpg,3
2644,DATA/train/NonDemented/nonDem429.jpg,1
1073,DATA/train/NonDemented/nonDem1318.jpg,1
1019,DATA/train/NonDemented/nonDem127.jpg,1
1993,DATA/train/NonDemented/nonDem2146.jpg,1
3963,DATA/train/VeryMildDemented/verymildDem1569.jpg,3
2283,DATA/train/NonDemented/nonDem2407.jpg,1
302,DATA/train/MildDemented/mildDem370.jpg,0
2306,DATA/train/NonDemented/nonDem2428.jpg,1
4152,DATA/train/VeryMildDemented/verymildDem1739.jpg,3
2017,DATA/train/NonDemented/nonDem2168.jpg,1
3744,DATA/train/VeryMildDemented/verymildDem1371.jpg,3
4588,DATA/train/VeryMildDemented/verymildDem519.jpg,3
9,DATA/train/MildDemented/mildDem106.jpg,0
3637,DATA/train/VeryMildDemented/verymildDem1275.jpg,3
989,DATA/train/NonDemented/nonDem1242.jpg,1
2964,DATA/train/NonDemented/nonDem717.jpg,1
4016,DATA/train/VeryMildDemented/verymildDem1616.jpg,3
3255,DATA/train/NonDemented/nonDem98.jpg,1
3097,DATA/train/NonDemented/nonDem837.jpg,1
1047,DATA/train/NonDemented/nonDem1295.jpg,1
492,DATA/train/MildDemented/mildDem541.jpg,0
2439,DATA/train/NonDemented/nonDem2548.jpg,1
4586,DATA/train/VeryMildDemented/verymildDem517.jpg,3
2944,DATA/train/NonDemented/nonDem7.jpg,1
3406,DATA/train/VeryMildDemented/verymildDem1067.jpg,3
1456,DATA/train/NonDemented/nonDem1663.jpg,1
4666,DATA/train/VeryMildDemented/verymildDem59.jpg,3
4355,DATA/train/VeryMildDemented/verymildDem309.jpg,3
1270,DATA/train/NonDemented/nonDem1496.jpg,1
2326,DATA/train/NonDemented/nonDem2446.jpg,1
3194,DATA/train/NonDemented/nonDem924.jpg,1
5065,DATA/train/VeryMildDemented/verymildDem949.jpg,3
3456,DATA/train/VeryMildDemented/verymildDem1111.jpg,3
3922,DATA/train/VeryMildDemented/verymildDem1531.jpg,3
3505,DATA/train/VeryMildDemented/verymildDem1156.jpg,3
741,DATA/train/NonDemented/nonDem1019.jpg,1
3213,DATA/train/NonDemented/nonDem941.jpg,1
800,DATA/train/NonDemented/nonDem1072.jpg,1
